seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
23,16812968,16815167,2200,+,zgc:100832,ENSDARG00000012035, 6, 1.140689e+01,0.6127890339,0.5954345749,0.5046144371,0.7396842235,0.6524739617,0.5692203689
19,24443668,24445867,2200,-,thbs3b,ENSDARG00000012060, 1,-3.986903e+00,0.9090909091,1.0000000000,1.0000000000,0.8888888889,0.9615384615,0.9433962264
13, 5569363, 5571562,2200,-,meis1b,ENSDARG00000012078, 4,-6.802136e-02,0.0131578947,0.0071428571,0.0000000000,0.0053191489,0.0083333333,0.0043859649
19,47781137,47783336,2200,+,c19h1orf109,ENSDARG00000012113, 8,-1.273980e-01,0.0044642857,0.0065033784,0.0096153846,0.0019230769,0.0094598168,0.0041666667
20, 5104568, 5106767,2200,+,cyp46a1.1,ENSDARG00000012137, 2, 3.067600e+00,0.9083333333,0.9313725490,0.9666666667,0.9606741573,0.9714285714,0.9482184482
15,46718596,46720795,2200,-,zgc:162872,ENSDARG00000012184, 2, 1.325001e+00,0.9545454545,0.9230769231,0.9428571429,0.9716981132,0.9199857752,0.9509803922
2, 6039558, 6041757,2200,-,scp2a,ENSDARG00000012194, 2,-1.630235e+01,0.9545454545,0.6323529412,0.8116883117,0.4758064516,0.5151515152,0.7228494624
7,41885429,41887628,2200,+,gpt2,ENSDARG00000012199, 3,-9.768933e-02,0.0153276956,0.0000000000,0.0000000000,0.0136054422,0.0000000000,0.0000000000
17,45386935,45389134,2200,-,pacc1,ENSDARG00000012271, 3, 7.936508e-01,0.9206349206,0.9259259259,1.0000000000,0.9833333333,0.9583333333,0.9206349206
5,13684848,13687047,2200,-,zgc:65851,ENSDARG00000012281, 4,-2.534791e-01,0.0054764905,0.0073291453,0.0064935065,0.0032263436,0.0046939924,0.0020325203
1,53906893,53909092,2200,-,capn9,ENSDARG00000012341, 3, 4.771147e+00,0.8689968741,0.8478260870,0.9215686275,0.9086133413,0.9531746032,0.8888888889
24,27266001,27268200,2200,+,vipr2,ENSDARG00000012353, 2,-8.459760e-02,0.0000000000,0.0102040816,0.0000000000,0.0166666667,0.0000000000,0.0000000000
9,49860557,49862756,2200,-,ttc21b,ENSDARG00000012368, 1,-2.522849e+01,0.8421052632,0.4782608696,0.8947368421,0.3636363636,0.6097560976,0.4102564103
15,37850770,37852969,2200,-,hsc70,ENSDARG00000012381, 2,-2.915543e+00,0.9750000000,0.9903846154,0.9534883721,1.0000000000,0.9250000000,0.9398395722
20, 9221514, 9223713,2200,+,kcnk5b,ENSDARG00000012390, 4,-7.741620e-01,0.0121951220,0.0092592593,0.0500000000,0.0067772318,0.0176056338,0.0161290323
21,26520571,26522770,2200,+,adssl,ENSDARG00000012399, 3,-6.377298e-01,0.0000000000,0.0168803419,0.0238095238,0.0000000000,0.0000000000,0.0217391304
3,23219047,23221246,2200,+,col1a1a,ENSDARG00000012405, 2, 1.086957e+00,0.0000000000,0.0208333333,0.0000000000,0.0000000000,0.0192307692,0.0194102277
15,17341319,17343518,2200,+,vmp1,ENSDARG00000012450, 1,-3.263252e+00,0.8780487805,0.9666666667,1.0000000000,0.8888888889,0.8571428571,0.9324324324
5,18897283,18899482,2200,-,aacs,ENSDARG00000012468, 9, 1.183965e-01,0.0050282982,0.0044897959,0.0000000000,0.0034817374,0.0025616607,0.0086957983
7,30779376,30781575,2200,-,mphosph10,ENSDARG00000012495, 8, 7.274504e-01,0.0000000000,0.0022727273,0.0000000000,0.0039062500,0.0000000000,0.0148470608
23,16681987,16684186,2200,-,sdcbp2,ENSDARG00000012513, 2, 4.625293e+00,0.9791666667,0.7727272727,0.9230769231,0.9464285714,0.9622507123,0.9833333333
8,28274353,28276552,2200,-,rap1aa,ENSDARG00000012553, 4,-3.482609e-02,0.0000000000,0.0094474153,0.0000000000,0.0056105212,0.0000000000,0.0032467532
2, 9059756, 9061955,2200,-,ak5,ENSDARG00000012555, 1, 5.555556e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0188679245
13,32725979,32728178,2200,-,pdss2,ENSDARG00000012563, 3,-5.674096e-01,0.0062893082,0.0000000000,0.0199004975,0.0000000000,0.0067416410,0.0000000000
2,41964203,41966402,2200,-,si:dkey-97a13.6,ENSDARG00000012600, 5,-1.718367e+00,0.9250000000,0.9744680851,0.9542857143,0.9727272727,0.8952569170,0.9548387097
24,28381238,28383437,2200,-,prkag2a,ENSDARG00000012625, 2,-1.845700e-02,0.0000000000,0.0000000000,0.0212765957,0.0000000000,0.0156250000,0.0071428571
5, 6873272, 6875471,2200,+,SMAD4 (1 of many),ENSDARG00000012649, 4, 2.532525e+00,0.8954581833,0.9088848039,1.0000000000,0.9456521739,0.9766057586,0.9338549075
20,47704774,47706973,2200,-,tfap2b,ENSDARG00000012667, 1, 2.518892e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0113636364
24, 3048020, 3050219,2200,+,inhbaa,ENSDARG00000012671, 3, 1.576881e+01,0.7639126531,0.7443322110,0.8443562610,0.9693814433,0.9506923030,0.8740093976
4,16124220,16126419,2200,-,atp2b1a,ENSDARG00000012684, 1,-2.935863e-01,0.0769230769,0.0000000000,0.0000000000,0.0400000000,0.0000000000,0.0000000000
1,56176777,56178976,2200,-,c3a.1,ENSDARG00000012694, 3, 5.461489e+00,0.8936170213,0.9139515455,0.6803418803,0.9303482587,0.9084928753,0.9254510921
18,20558442,20560641,2200,+,wee2,ENSDARG00000012718, 1, 1.351351e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0204081633,0.0158730159
8,48940470,48942669,2200,+,rer1,ENSDARG00000012747, 4, 8.653106e-01,0.4604166667,0.4736013986,0.4545454545,0.4615384615,0.4924055829,0.4708707154
18,46354070,46356269,2200,-,foxa3,ENSDARG00000012788, 1,-1.162791e+00,0.0000000000,0.0232558140,0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,18241191,18243390,2200,-,tmem161a,ENSDARG00000012790, 2, 1.937920e+01,0.5347945205,0.5395293496,0.6341463415,0.6354166667,0.8625730994,0.7500000000
6, 1874465, 1876664,2200,-,dlgap4b,ENSDARG00000012823, 8,-3.185607e+00,0.9033782586,0.9234375000,0.9607778365,0.8755004871,0.9241366832,0.8746024329
12, 5662990, 5665189,2200,-,itga3b,ENSDARG00000012824, 7, 1.140722e+00,0.1346288515,0.1263318003,0.1375824176,0.1423005358,0.1304945055,0.1517216687
7,21886905,21889104,2200,-,mettl3,ENSDARG00000012827, 5, 5.198615e-01,0.0222222222,0.0029411765,0.0000000000,0.0000000000,0.0181818182,0.0075316456
10,29135482,29137681,2200,+,picalma,ENSDARG00000012866, 3, 1.209717e+00,0.0000000000,0.0000000000,0.0000000000,0.0256410256,0.0444444444,0.0000000000
21,44731666,44733865,2200,-,ammecr1,ENSDARG00000012892,32,-9.145709e-02,0.0052948963,0.0038710564,0.0031717802,0.0039226354,0.0046369622,0.0014669392
1,31940961,31943160,2200,+,anos1a,ENSDARG00000012896, 4,-1.794675e-01,0.0119047619,0.0035211268,0.0096153846,0.0058139535,0.0000000000,0.0063696852
23,45858676,45860875,2200,+,syap1,ENSDARG00000012946, 5, 1.424909e+00,0.0000000000,0.0000000000,0.0000000000,0.0135417066,0.0214445097,0.0027397260
4,22207674,22209873,2200,-,ppfia2,ENSDARG00000013000, 5, 4.364482e+00,0.8769230769,0.8751879699,0.9368421053,0.9472132432,0.9402777778,0.9275918367
10,30785302,30787501,2200,-,opcml,ENSDARG00000013005, 2, 8.261438e+00,0.8837597330,0.8832658570,0.8571428571,0.9583333333,0.9607843137,0.9554924242
22, 7702759, 7704958,2200,-,si:ch211-59h6.1,ENSDARG00000013022, 8, 1.339907e+00,0.8435620301,0.9519230769,0.9713945037,0.9503867355,0.9053258145,0.9722222222
7,17905883,17908082,2200,+,mta2,ENSDARG00000013031, 2,-2.401350e-01,0.0000000000,0.0000000000,0.0270270270,0.0250000000,0.0000000000,0.0000000000
12, 9181626, 9183825,2200,+,tubgcp2,ENSDARG00000013079, 3, 1.428079e+01,0.1612391647,0.3703096539,0.4505791506,0.4847291321,0.3336131705,0.6150026051
13,28578357,28580556,2200,+,wbp1la,ENSDARG00000013245, 3, 3.844543e-01,0.0000000000,0.0000000000,0.0141843972,0.0148221344,0.0119047619,0.0000000000
23,19486372,19488571,2200,-,tasorb,ENSDARG00000013346, 1, 5.520615e+00,1.0000000000,0.9473684211,0.8750000000,1.0000000000,1.0000000000,0.9583333333
7,12909153,12911352,2200,-,sh3gl3a,ENSDARG00000013360, 1, 5.366756e+00,0.9189189189,0.8928571429,0.8392857143,0.9220779221,0.9333333333,0.9418604651
6,59027485,59029684,2200,+,CABZ01088367.1,ENSDARG00000013390, 8, 1.349527e+00,0.9280322065,0.9066624991,0.9560071932,0.9628313346,0.9589150071,0.9259101608
25,34244625,34246824,2200,+,bnip2,ENSDARG00000013397, 3,-3.894881e-02,0.0000000000,0.0000000000,0.0136054422,0.0000000000,0.0000000000,0.0087149692
17, 4231333, 4233532,2200,-,bmp2a,ENSDARG00000013409, 8,-2.626949e-01,0.0000000000,0.0000000000,0.0298856549,0.0126641651,0.0113839286,0.0040994624
5,18045111,18047310,2200,+,hira,ENSDARG00000013434, 5, 1.242888e-01,0.0000000000,0.0078431373,0.0000000000,0.0057695864,0.0107142857,0.0000000000
17,21418141,21420340,2200,-,atp6v1ba,ENSDARG00000013443, 3, 3.048594e-01,0.0000000000,0.0051282051,0.0000000000,0.0000000000,0.0000000000,0.0123971193
10, 8195827, 8198026,2200,+,mtrex,ENSDARG00000013457, 4, 5.874127e-01,0.0000000000,0.0056818182,0.0000000000,0.0208333333,0.0000000000,0.0064102564
3,18095700,18097899,2200,+,wfikkn2a,ENSDARG00000013460, 5, 4.422313e-01,0.0000000000,0.0055175038,0.0114285714,0.0064516129,0.0277777778,0.0000000000
1,53714686,53716885,2200,-,cct4,ENSDARG00000013475, 9,-1.506408e+01,0.3629629630,0.2576917204,0.2278321744,0.0931189432,0.1125807229,0.0998597082
13,36184502,36186701,2200,-,map3k9,ENSDARG00000013491, 6, 7.650025e-02,0.0032645410,0.0041422250,0.0104166667,0.0074140346,0.0048702543,0.0010893246
20,13779779,13781978,2200,+,lpgat1,ENSDARG00000013542, 1, 1.169468e+00,0.0000000000,0.0151515152,0.0000000000,0.0555555556,0.0000000000,0.0000000000
6,32025026,32027225,2200,-,pgm1,ENSDARG00000013561, 2, 1.045746e+00,0.0333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0265789474
25,13659050,13661249,2200,-,csnk2a2b,ENSDARG00000013582, 2,-6.872933e-01,0.0000000000,0.0139866980,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20,51727661,51729860,2200,-,brox,ENSDARG00000013659, 3, 8.050574e-01,0.9803921569,0.8024691358,0.9019607843,0.9525107604,0.9567300456,0.8708333333
1,50293749,50295948,2200,-,tbck,ENSDARG00000013667, 3,-1.156420e+00,0.0000000000,0.0162601626,0.0277777778,0.0000000000,0.0000000000,0.0227272727
17, 4318229, 4320428,2200,-,napba,ENSDARG00000013669, 2, 3.088942e+00,0.0000000000,0.0000000000,0.0000000000,0.0789473684,0.0000000000,0.0294117647
22,10570550,10572749,2200,-,si:dkey-42i9.6,ENSDARG00000013681, 2, 1.418663e-01,0.0416666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0227272727
25,31262155,31264354,2200,+,tnni2a.3,ENSDARG00000013752, 2,-1.210599e+00,0.7903225806,0.9274193548,1.0000000000,0.8917559234,0.8944444444,0.8882978723
17,32369848,32372047,2200,-,klf11b,ENSDARG00000013794, 1, 1.020408e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0208333333
1,  157364,  159563,2200,-,pcid2,ENSDARG00000013802, 1,-2.011879e+01,0.8416666667,0.6500000000,0.8108108108,0.8039215686,0.2931034483,0.4923076923
8,14913332,14915531,2200,+,abl2,ENSDARG00000013841, 5, 1.162597e+01,0.4163007519,0.2937623561,0.6914307828,0.5486218083,0.5440456168,0.5252738490
5,32922669,32924868,2200,+,lmo4a,ENSDARG00000013853, 2,-1.905089e+00,0.6111111111,0.7625925926,0.7373527374,0.6851851852,0.5968379447,0.7720432182
2, 7073220, 7075419,2200,+,cdc14aa,ENSDARG00000013858, 5,-3.083796e+01,0.9454545455,0.9666666667,0.9574229692,0.5406666667,0.6250000000,0.7826086957
19,40333271,40335470,2200,+,fam133b,ENSDARG00000013863, 5, 4.662723e+00,0.9125541126,0.6774193548,0.7027027027,0.9249142073,0.8931531002,0.5781646679
15,31804303,31806502,2200,+,frya,ENSDARG00000013921, 2,-3.347688e+01,0.8684210526,0.9090909091,0.7647058824,0.4600000000,0.5327586207,0.5178571429
17,20666417,20668616,2200,-,slc16a9a,ENSDARG00000013926, 1, 2.803738e+00,0.0000000000,0.0000000000,0.0000000000,0.0285714286,0.0740740741,0.0000000000
18,45643357,45645556,2200,+,eif3m,ENSDARG00000013931, 4, 1.053745e+00,0.0000000000,0.0030120482,0.0000000000,0.0351751208,0.0000000000,0.0114957717
20,16906568,16908767,2200,-,psma6b,ENSDARG00000013966, 1, 4.784689e-01,0.0000000000,0.0000000000,0.0000000000,0.0156250000,0.0000000000,0.0000000000
9,43644062,43646261,2200,-,cwc22,ENSDARG00000014008, 4, 3.681888e-01,0.0208333333,0.0000000000,0.0000000000,0.0188679245,0.0000000000,0.0000000000
16,30434080,30436279,2200,-,pdia7,ENSDARG00000014015, 1,-5.669059e+01,1.0000000000,0.9000000000,0.8750000000,0.1000000000,0.3292682927,0.4766355140
15,27710376,27712575,2200,-,lhx1a,ENSDARG00000014018, 2, 3.045404e-02,0.0000000000,0.0069444444,0.0000000000,0.0131578947,0.0000000000,0.0000000000
1,54718664,54720863,2200,-,pgam1b,ENSDARG00000014068, 5,-1.069797e+00,0.0000000000,0.0000000000,0.0571428571,0.0085749793,0.0062500000,0.0090909091
20,41547200,41549399,2200,+,fam184a,ENSDARG00000014081, 3, 2.565956e+00,0.6105729907,0.6031746032,0.6315789474,0.6363636364,0.6401587302,0.6296296296
14, 1228491, 1230690,2200,-,srp72,ENSDARG00000014139, 3,-6.988807e-01,0.0000000000,0.0277777778,0.0000000000,0.0062893082,0.0000000000,0.0000000000
5,33285611,33287810,2200,+,med22,ENSDARG00000014148, 6,-2.295509e+00,0.9848484848,0.9329229798,0.8897058824,0.9220085470,0.9074074074,0.8844086022
22,10127745,10129944,2200,-,bloc1s1,ENSDARG00000014171, 3, 1.748525e-01,0.0000000000,0.0068027211,0.0000000000,0.0000000000,0.0058997050,0.0048309179
9,39005118,39007317,2200,-,myl1,ENSDARG00000014196, 6,-1.884167e+00,0.0119047619,0.0409010789,0.0613275613,0.0245598108,0.0119047619,0.0169773037
21, 7580036, 7582235,2200,+,otpa,ENSDARG00000014201,10, 1.766969e-01,0.0013513514,0.0041732909,0.0040816327,0.0075882931,0.0021170345,0.0050104647
15,35126433,35128632,2200,-,zgc:55413,ENSDARG00000014208, 7, 1.353054e+01,0.2798833819,0.3619047619,0.2142857143,0.4350540216,0.4003322259,0.3755886970
8, 7637441, 7639640,2200,-,mecp2,ENSDARG00000014218,10, 9.974746e-01,0.9267958039,0.8942274793,0.9153292806,0.9232355316,0.9167917542,0.9177368152
17,52522355,52524554,2200,+,dlst,ENSDARG00000014230, 5,-7.135359e-02,0.0005899705,0.0044755508,0.0064516129,0.0043166957,0.0004524887,0.0032000000
20,  641312,  643511,2200,-,si:dkey-121j17.5,ENSDARG00000014232, 2, 9.273920e+00,0.7310315431,0.6820757646,0.7342999808,0.8376623377,0.8169224211,0.7896464646
24,13867092,13869291,2200,+,eya1,ENSDARG00000014259, 1, 4.371975e+00,0.8727272727,0.7714285714,0.8857142857,0.9574468085,0.8611111111,0.8684210526
2,29489314,29491513,2200,+,dlgap1a,ENSDARG00000014280, 1,-8.070555e+00,0.0000000000,0.2093023256,0.0000000000,0.0000000000,0.0000000000,0.0156250000
22,20761560,20763759,2200,-,amh,ENSDARG00000014357, 3, 8.576379e-01,0.9743589744,0.8686067019,1.0000000000,0.9275689223,0.9413702240,0.9370927318
7,35314148,35316347,2200,-,slc12a4,ENSDARG00000014378, 2,-3.193713e+00,0.4270368354,0.3714285714,0.6387867647,0.3299354839,0.4531088751,0.4787961696
23,26784572,26786771,2200,-,galnt6,ENSDARG00000014386, 1, 9.345794e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0147058824
3,46817802,46820001,2200,-,elavl3,ENSDARG00000014420, 2, 1.071745e-01,0.9090909091,0.8034922395,0.8536585366,0.8750000000,0.7163461538,0.8878787879
10,32880099,32882298,2200,-,rabgef1,ENSDARG00000014430, 2, 1.086957e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0769230769,0.0000000000
2,26604119,26606318,2200,-,yipf1,ENSDARG00000014474, 3,-3.248626e-02,0.0000000000,0.0000000000,0.0350877193,0.0083333333,0.0051282051,0.0055555556
21,43483512,43485711,2200,+,atg4a,ENSDARG00000014531, 1, 7.181042e-01,0.8641975309,0.9782608696,1.0000000000,0.9629629630,0.8809523810,1.0000000000
20,51728658,51730857,2200,+,aida,ENSDARG00000014532, 8,-1.668964e-02,0.3658388632,0.3440447768,0.3268929004,0.3627874119,0.3757236299,0.3200598498
19,   82317,   84516,2200,-,hnrnpr,ENSDARG00000014569,24, 1.968803e-01,0.0016043534,0.0010180575,0.0022153756,0.0045773256,0.0028728693,0.0040416070
4,17724809,17727008,2200,-,chpt1,ENSDARG00000014572, 1, 3.371628e-01,0.0000000000,0.0158730159,0.0000000000,0.0000000000,0.0000000000,0.0238095238
2,50126138,50128337,2200,-,exoc3,ENSDARG00000014582, 5,-5.581271e-01,0.8985074627,0.9407407407,0.9025210084,0.9105742574,0.8906345568,0.9112480169
19, 8142556, 8144755,2200,+,efna3a,ENSDARG00000014675, 2, 3.295277e+00,1.0000000000,0.9255784866,0.8061224490,0.9576684397,0.9401893287,0.9077683616
16, 5105123, 5107322,2200,-,bckdhb,ENSDARG00000014676, 2, 8.130619e-01,0.0000000000,0.0000000000,0.0000000000,0.0106382979,0.0000000000,0.0104166667
15, 5114179, 5116378,2200,+,pgm2l1,ENSDARG00000014704, 7, 3.222300e-01,0.5287900218,0.5033698689,0.5510204082,0.5439714471,0.5165899361,0.5313880663
6,42368987,42371186,2200,-,usp4,ENSDARG00000014770, 2, 3.802776e-01,0.0000000000,0.0000000000,0.0000000000,0.0033557047,0.0000000000,0.0068493151
24,38384233,38386432,2200,-,lrrc4bb,ENSDARG00000014792, 6,-1.326291e-01,0.0000000000,0.0087336411,0.0081300813,0.0000000000,0.0143169143,0.0030864198
9,38042740,38044939,2200,-,hacd2,ENSDARG00000014806, 2, 2.112721e-01,0.0000000000,0.0069444444,0.0000000000,0.0135135135,0.0079365079,0.0000000000
16,13623729,13625928,2200,-,si:dkeyp-69b9.6,ENSDARG00000014825, 5, 2.031202e-01,0.0000000000,0.0053693694,0.0000000000,0.0116885589,0.0000000000,0.0000000000
9,33329588,33331787,2200,-,rpl8,ENSDARG00000014867, 2,-5.136612e-01,0.0000000000,0.0000000000,0.0476190476,0.0217391304,0.0000000000,0.0000000000
10,17590273,17592472,2200,+,KCNN2,ENSDARG00000014939, 4,-7.368129e-01,0.7252129893,0.6416666667,0.6599264706,0.6795112782,0.7196969697,0.6612455484
3,40202408,40204607,2200,-,znf598,ENSDARG00000014945, 5,-9.529655e-02,0.0000000000,0.0072727273,0.0081632653,0.0033333333,0.0064390244,0.0055175038
20,36231873,36234072,2200,+,cnih3,ENSDARG00000014953, 5,-3.473353e+00,0.4205440901,0.3673833701,0.4778646843,0.2498316498,0.4444871795,0.3870329670
10, 1679518, 1681717,2200,+,triap1,ENSDARG00000014963, 2, 7.843258e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0125000000,0.0000000000
2,41522238,41524437,2200,+,acvr1l,ENSDARG00000014986, 1, 8.045977e+00,0.9333333333,0.9130434783,0.9230769231,1.0000000000,1.0000000000,1.0000000000
11,20369179,20371378,2200,+,cdh4,ENSDARG00000015002, 3, 5.163542e-01,0.0000000000,0.0000000000,0.0000000000,0.0074074074,0.0000000000,0.0074083220
17,45813353,45815552,2200,+,kif26ab,ENSDARG00000015016, 7,-2.881373e-01,0.0062111801,0.0072915705,0.0154440154,0.0000000000,0.0071428571,0.0112119730
6, 3862040, 3864239,2200,+,gorasp2,ENSDARG00000015126, 9,-5.110025e-01,0.0074074074,0.0085452517,0.0060060060,0.0013550136,0.0044409613,0.0028675029
4,18840872,18843071,2200,-,cbll1,ENSDARG00000015222, 1, 8.264463e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0151515152
19,27006565,27008764,2200,-,sacm1la,ENSDARG00000015290, 3, 5.858242e-01,0.0000000000,0.0037453184,0.0000000000,0.0283816425,0.0000000000,0.0000000000
9, 9242578, 9244777,2200,-,u2af1,ENSDARG00000015325, 9,-1.980513e+00,0.9499206912,0.9649947753,0.9147892132,0.9329970045,0.9205313584,0.9121306852
14,31150949,31153148,2200,-,gpc4,ENSDARG00000015472, 4,-5.408817e-01,0.0000000000,0.0041666667,0.0289915966,0.0000000000,0.0108695652,0.0077524038
1,18614864,18617063,2200,-,klf3,ENSDARG00000015495, 4, 2.926157e-01,0.0156250000,0.0044642857,0.0000000000,0.0000000000,0.0229640152,0.0054347826
25,  148570,  150769,2200,+,adam10b,ENSDARG00000015502,17, 2.108499e-01,0.0027339618,0.0072143314,0.0069194233,0.0037896738,0.0022315291,0.0216142280
9,31280161,31282360,2200,+,zic2a,ENSDARG00000015554, 3, 8.573255e-01,0.0416666667,0.0068027211,0.0000000000,0.0253164557,0.0123456790,0.0145658263
17,37054760,37056959,2200,-,dnmt3ab,ENSDARG00000015566, 7, 9.829274e-02,0.0027307963,0.0054217176,0.0000000000,0.0039682540,0.0044395258,0.0017211704
9,  848870,  851069,2200,-,c1ql2,ENSDARG00000015592,29, 1.808052e+00,0.0037545363,0.0036649411,0.0094764138,0.0252777873,0.0082589546,0.0425801671
20,28641862,28644061,2200,-,rgs6,ENSDARG00000015627, 6,-1.152067e+00,0.9408730159,0.9194449384,0.9583333333,0.8950559656,0.9297258001,0.9613095238
16,11240443,11242642,2200,+,gsk3ab,ENSDARG00000015681, 5,-1.137468e-01,0.0039495798,0.0031009615,0.0000000000,0.0012500000,0.0035971784,0.0000000000
2, 9743882, 9746081,2200,-,dvl3a,ENSDARG00000015707, 8,-3.522359e-01,0.0076784101,0.0085014071,0.0060975610,0.0060287948,0.0000000000,0.0065399878
22,38224122,38226321,2200,-,hps3,ENSDARG00000015749,17,-1.664255e-01,0.0039831223,0.0024813465,0.0136088330,0.0058544293,0.0030840001,0.0024149752
8,20391250,20393449,2200,+,zap70,ENSDARG00000015752, 5, 4.936391e-01,0.0000000000,0.0045454545,0.0000000000,0.0099074074,0.0076923077,0.0033898305
2,16565491,16567690,2200,-,atp1b3a,ENSDARG00000015790, 1, 5.128205e-01,0.0000000000,0.0000000000,0.0000000000,0.0108695652,0.0000000000,0.0000000000
4,12929887,12932086,2200,-,lemd3,ENSDARG00000015824, 5, 3.086464e-02,0.0032616009,0.0017241379,0.0000000000,0.0036218472,0.0020293792,0.0038379879
20,18941406,18943605,2200,+,mtmr9,ENSDARG00000015860, 8, 2.844248e+00,0.9265923120,0.8970589179,0.9140614288,0.9364666279,0.9421469947,0.9368525679
5,72415379,72417578,2200,-,pax8,ENSDARG00000015879,21, 1.949324e-01,0.0066848098,0.0019307370,0.0027628457,0.0051066639,0.0064308323,0.0045433885
12,43576238,43578437,2200,-,ptprea,ENSDARG00000015891, 2, 3.906702e-02,0.0063291139,0.0000000000,0.0000000000,0.0000000000,0.0066236786,0.0000000000
20,42378795,42380994,2200,-,dcbld1,ENSDARG00000015907, 3,-5.282802e-01,0.0000000000,0.0148148148,0.0000000000,0.0000000000,0.0000000000,0.0052083333
4, 5302667, 5304866,2200,-,snap91b,ENSDARG00000015931, 2, 7.586320e-01,0.0083333333,0.0000000000,0.0000000000,0.0000000000,0.0192307692,0.0172413793
14,31079984,31082183,2200,-,mbnl3,ENSDARG00000016085, 1, 6.017245e-01,0.9056603774,0.9411764706,1.0000000000,0.9532710280,0.9791666667,0.9146341463
20,36799803,36802002,2200,-,ptrhd1,ENSDARG00000016122, 4,-9.960595e-01,0.0000000000,0.0045454545,0.0375000000,0.0108695652,0.0000000000,0.0000000000
12,46881785,46883984,2200,+,fam53b,ENSDARG00000016156, 1,-1.591918e+00,0.8620689655,0.9393939394,0.8750000000,0.9166666667,0.8674698795,0.8750000000
25,10483103,10485302,2200,+,psmd13,ENSDARG00000016239, 1, 3.544917e-01,0.0222222222,0.0000000000,0.0000000000,0.0178571429,0.0119047619,0.0000000000
1,  225241,  227440,2200,+,tfdp1b,ENSDARG00000016304, 2, 5.089091e-01,0.0000000000,0.0000000000,0.0000000000,0.0138888889,0.0000000000,0.0000000000
14, 8454870, 8457069,2200,+,tmco6,ENSDARG00000016336, 1, 5.416667e+00,1.0000000000,0.8846153846,0.8750000000,0.9354838710,0.9500000000,0.9655172414
25,29415183,29417382,2200,-,ugt5a1,ENSDARG00000016479, 1, 2.941176e+00,0.8888888889,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
3,16610574,16612773,2200,+,slc17a7a,ENSDARG00000016480, 6,-5.628570e-01,0.0072463768,0.0000000000,0.0355740356,0.0059523810,0.0049762329,0.0185185185
4,25064311,25066510,2200,-,gata3,ENSDARG00000016526, 2, 1.108388e+00,0.0000000000,0.0000000000,0.0000000000,0.0089285714,0.0000000000,0.0243902439
20,16223046,16225245,2200,-,echdc2,ENSDARG00000016607, 1,-8.474576e-01,0.0625000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20,34069757,34071956,2200,-,tprb,ENSDARG00000016630, 3,-2.884615e+00,0.1111111111,0.0512820513,0.0208333333,0.0277777778,0.0208333333,0.0133333333
11,41836036,41838235,2200,+,akr7a3,ENSDARG00000016649, 4,-1.254129e+01,0.6820652174,0.7818541890,0.5904431217,0.3463725490,0.5116661432,0.7396934140
3,  821084,  823283,2200,+,trim35-4,ENSDARG00000016674, 1,-2.205882e+00,0.0416666667,0.0000000000,0.0400000000,0.0000000000,0.0000000000,0.0000000000
7,20296333,20298532,2200,+,acadvl,ENSDARG00000016687, 4, 1.124772e+00,0.9379639417,0.9266274281,0.9275793651,0.9513897013,0.9392675187,0.9516567952
21,15674603,15676802,2200,-,mmp11b,ENSDARG00000016718, 2, 7.782219e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0147058824,0.0073529412
1,55872979,55875178,2200,-,prkacab,ENSDARG00000016809,13, 2.083018e-02,0.0060062884,0.0069033531,0.0000000000,0.0071959376,0.0043258110,0.0070075774
21, 3452484, 3454683,2200,-,smad7,ENSDARG00000016858,27,-2.984313e-03,0.0023412495,0.0031848431,0.0016924602,0.0022378284,0.0019544405,0.0035794183
15,42283631,42285830,2200,-,farsb,ENSDARG00000016864, 3,-8.613526e+00,0.6969696970,0.6862745098,0.8245614035,0.6666666667,0.6000000000,0.6833333333
5,31773010,31775209,2200,-,fam102ab,ENSDARG00000016866, 2,-9.910272e-01,0.0000000000,0.0000000000,0.0454545455,0.0162612374,0.0000000000,0.0000000000
19,15438841,15441040,2200,+,lin28a,ENSDARG00000016999, 1, 7.293470e+00,0.5156250000,0.6363636364,0.5000000000,0.6666666667,0.6129032258,0.6184210526
